term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199
contemplative,-0.38058862,-0.10846851,0.016233258,-0.5051752,-0.016838275,-0.49048808,-0.5717946,-0.23337328,-0.08759346,0.598843,0.36225635,0.1752483,-0.09066798,0.17462735,-0.4570189,-0.024986183,0.41979942,0.26777074,0.46313375,0.17319904,0.14385015,0.53718793,-0.3345766,-0.47134876,-0.51019126,-0.078606606,-0.18481904,-0.6950795,-0.3371961,0.49274826,0.54069346,0.04889126,-0.108405024,-0.5160229,-0.32087117,0.21095331,0.25664344,-0.19550776,-0.6670168,0.09036523,-0.5303805,0.41651812,0.43129823,0.26462665,-0.91773206,0.5002799,-0.09929836,0.07621331,0.49398318,-0.886708,-0.52652067,-0.2095791,0.49013457,-0.41382658,0.036244106,0.110727236,0.6279139,-0.38076246,-0.2482351,-0.16077274,0.27471375,-0.34591207,-0.44717494,-0.58730334,-0.31334668,0.17717509,-0.058779474,0.8003384,0.5591729,0.1119142,-0.3220678,0.212743,0.13331614,-0.041133095,-0.7846404,0.23301806,0.09477584,0.24720617,0.2591077,-0.44864184,0.18096112,-0.035709605,0.20685063,-0.008568391,-0.25802466,0.051332515,-0.5312815,-0.45458198,-0.85792774,-0.08866343,0.054707658,-0.23456085,0.48083442,0.6935835,0.4429832,0.6637736,0.6059374,0.030754386,-0.18732464,-0.5845432,-0.39769492,-0.45078522,-0.57536304,0.064829454,-0.11941712,-0.31035545,-0.6799189,-0.7832618,-0.26409242,-0.0034533043,0.24630187,-0.24088696,-0.2061692,-0.44349757,0.3218883,0.80090874,-0.2682495,-0.119552046,-0.04004735,-0.45011848,-0.022439135,-0.016198203,0.26920253,-0.42729118,-0.087984234,0.8065991,0.6383635,-0.35772938,0.09439979,-0.0954963,0.107507065,0.58353746,0.17732865,-0.00087083335,-0.22347723,0.19124098,-0.27969718,-0.44309708,-0.14302666,-0.0042565987,0.46771708,-0.7211163,-0.29930645,-0.19071458,0.9709673,-0.44092938,0.06846096,0.43985367,0.3688685,-0.5359175,0.46477276,0.48825237,-0.04237427,-0.026522372,-0.35806566,-0.022072937,0.16397993,0.57847106,0.3033346,0.037326034,-0.12861693,-0.034135066,0.37308863,-0.70496863,-0.15921445,0.32958296,-0.5113207,0.067656696,-0.15070021,0.09894075,-0.44642824,-0.05401041,0.0053935093,0.43992874,-0.30405325,0.7439882,0.6893068,0.10783772,-0.34979528,0.39434817,0.1620268,-0.16897558,-0.34894294,0.29057848,0.30977535,-0.5697366,0.25380018,0.1023641,-0.6939598,-0.30937538,-0.5016631,0.30996126,0.64231557,0.29140338,0.072638534,0.54433703,0.41893226,0.16888732,0.46327803,-0.14025775
cynical,0.30898976,-0.2806308,-0.42966035,0.19365269,0.20430362,-0.14601062,-0.36358628,-0.07171135,-0.12549123,-0.22869705,0.48856732,0.11453235,-0.5137691,-0.19733614,0.26749903,-0.5949551,-0.39017045,-0.09438658,0.2040143,-0.26998872,-0.21943845,0.8529316,0.4651182,0.46686777,0.9128581,-0.08408251,0.6208019,0.5341528,-0.9182285,0.5885604,-0.16198042,-0.42670852,-0.54544055,-0.070826165,-0.42891556,0.87574005,-0.5369156,0.20505488,-0.8499841,-0.09308042,-0.5188807,-0.39543962,-0.39779982,0.12838945,-0.30033302,-0.038422503,-0.046720617,0.3726454,1.016009,-0.55808115,-0.024787147,-0.49776042,-0.17123179,-0.5434161,0.23988567,0.59073985,-0.60067934,-0.008703935,0.23557086,-0.39102235,0.47514278,-0.62795347,-0.21565473,-0.3870055,0.18916342,-0.58468795,0.14514261,0.40735453,0.83740973,-0.96058404,-1.0987698,0.29870772,0.11177581,0.1500529,-0.042967174,-0.07551216,0.039136533,0.13240829,-0.07125669,-0.6436771,0.62424284,0.0011085768,-0.5353017,0.16557436,0.10934157,0.56121707,0.016553733,0.5020641,-0.16176333,-0.14141986,-0.14305986,-0.26787058,0.24901985,0.48937786,-0.0026680902,0.07704046,-0.054322287,0.48942667,0.46999922,-0.17366102,-0.014963708,-1.3061893,-0.18809028,-0.25358266,0.37362808,0.15992837,-0.3487816,0.19918475,-0.286439,-0.39013216,0.47096387,-1.1302958,0.18414563,0.6328609,-0.23815903,0.021844137,-0.2584249,-0.7917487,0.27829775,-1.1876854,-0.006804469,-0.304158,0.05565446,-0.16407035,0.24016586,0.39237508,-0.096145496,-1.0209513,0.3579919,-0.39773288,-0.22491382,0.57800156,0.31015125,-0.21274242,-0.11782619,0.08687647,0.3395733,-1.0276887,-0.47548786,0.05184743,0.05334978,-1.0643591,-0.5374028,-0.285554,-0.10299087,0.6047714,0.29568166,0.6864017,-0.15852763,-0.23305787,-0.16209698,0.42063248,0.1413302,-0.01282333,-0.22250138,-0.3640317,-0.4561725,-0.55364543,0.15080991,-0.63185865,-0.09531298,0.36254644,-0.257824,-0.92264813,-0.23154566,-0.34893352,-0.18072753,-0.33141086,-0.36520684,0.23586248,-0.31487325,0.041783,-0.47963938,-0.014741462,-0.45148665,0.3234926,0.09990738,0.21074145,-0.57721263,-0.3093086,0.24900132,0.077612504,-0.5690857,-0.08760509,0.085971944,-0.22381109,0.40898532,0.33905447,-0.13114059,0.18872267,-0.2294943,-0.011091819,0.59705806,-0.97257453,-0.418316,0.5814933,-0.41818956,0.4029099,0.6089966,0.41939148
nervous,-0.8003764,-0.42322916,-0.07659353,-0.11397679,0.61972964,-0.07996351,0.41169164,0.38173425,1.3199338,0.18364608,-0.62416947,-1.3456213,0.45172074,-1.0586758,-0.8757742,0.25297654,1.0468179,-0.0038648148,-0.37115586,-0.44018343,-0.5063254,1.3595726,-0.18564431,0.7993219,-0.5481202,1.311246,0.076694295,-0.7687503,0.30916816,-0.04096641,0.7773592,1.5066533,-0.16975625,0.3281879,0.7734626,1.5016338,0.10065096,0.63543427,0.43534103,-1.0984747,0.96298814,0.71672034,-0.30995584,0.23997086,-0.3392251,-1.4542884,0.48702294,0.08076461,0.8379784,-0.65470445,-0.4444024,0.3852126,0.11754646,0.007888915,0.8580346,0.7204399,-1.080393,-0.7481171,-0.74230903,0.43580148,0.5777527,0.30615908,-0.3908594,1.251434,0.69336283,0.36151704,-0.224889,0.16232973,2.6342638,-1.0541012,0.045742143,-1.1664015,0.5082421,0.36906764,-1.2091802,-0.4289583,0.27081242,1.1888975,1.2515496,0.39155805,-0.52914363,1.0162368,-0.52354157,-0.4725401,0.47311026,0.54034376,-1.1723101,0.16701514,0.14556761,-0.90930325,0.5369672,0.83090734,-1.0209792,-0.2486051,-0.8398702,-1.2339525,0.38538194,-0.3868975,0.3904534,-0.94060886,-0.021084124,-0.66484714,-0.39329022,-0.7581123,-0.7837748,0.07128289,-0.6873902,0.14754564,-1.8303012,0.31173712,0.20525862,-1.1641742,-0.30112022,0.63853335,1.5723525,0.34301418,0.24026999,0.27848157,0.14631502,0.36584508,0.40100864,-1.9506819,1.8738731,-1.544009,-0.11780941,-0.72386897,-0.056203675,0.07709265,-0.047356788,-1.5043825,0.23962563,0.42991236,0.043924563,-0.026968025,-0.6748916,-0.9891403,0.7251682,-1.4597049,-0.26320088,-0.50313085,0.004028507,-1.8200483,-0.7509867,-0.71455514,0.5402629,-1.5451856,0.17795013,1.5485797,0.26210684,-0.461045,0.46632767,1.123797,-1.1508727,1.0900751,-1.8368553,-0.09773454,-1.2142539,-0.04080669,0.13711482,0.9955489,-0.114085115,-0.84917814,-1.4063851,-0.24281164,0.09970568,1.1970465,-0.10516932,-1.1572449,-0.9586792,0.83759177,-0.14770189,0.20934953,0.77064687,0.034775965,-0.56712013,1.0775714,0.20771725,0.94413525,-0.23303805,0.26968536,-0.27405047,1.536796,0.02461669,-0.7147964,-0.21505694,0.69414544,-0.45881784,-0.04020083,0.60357225,-0.26570377,-1.4213029,-0.47233585,0.4562449,-0.92606497,-0.40016586,-0.08986803,-0.2565503,0.97888076,0.5641663,0.0023425538
distress,0.5329383,-1.2452471,0.9781955,0.26992586,0.18193936,-0.25674674,-0.016373606,-0.061341908,0.31086668,0.0048060794,-0.10311936,-0.0029086976,-0.18974002,0.62434226,0.4691242,0.17469034,-0.37329683,-0.09250811,-0.57951087,-0.4509708,-1.1073841,0.61991996,0.13103218,0.3167783,0.6564446,-0.34094128,1.4457418,-0.28626233,-1.0261936,-0.04488622,-0.32558522,-1.0598702,-0.76020414,-0.36798126,0.135609,0.45828295,-0.4360942,-0.055176757,-0.14870614,0.15219545,1.4439222,0.25185487,-0.64467114,0.57055616,-0.2498309,-0.04294751,0.59520143,0.07070911,-0.29182267,-0.7623137,-0.59163934,1.6737669,-0.7382104,-0.35641792,0.4235769,0.8689616,0.042059883,-0.93899244,-0.017118255,-0.28953594,1.1806428,-0.3548447,-1.4792768,0.94924825,-1.4298284,0.73590076,-0.4526954,-0.237879,0.089490786,-0.06836628,-0.518697,0.37400004,0.41455844,0.2831182,-0.43550032,0.04777121,0.66241103,-0.085517064,0.42816806,0.5826795,-0.090646155,-0.10384622,0.021144602,0.17159411,0.07117416,-0.21358606,-0.16671084,-0.57070833,-0.40438572,-0.16867574,-1.0794079,0.2373481,0.43660477,0.344675,-0.63527095,-0.22793756,0.024433808,-0.043012004,0.6857547,0.44113204,-0.51556456,-0.019162688,-0.12479493,-0.028366415,-0.2762986,0.37357754,0.32689363,0.01761227,-0.54714066,-0.55592036,0.20566928,0.38786483,0.10447793,-1.1217669,-0.9251418,-0.5500292,0.44066045,-0.47217062,0.042680204,-0.34554446,0.6743684,0.04855103,-0.82239413,-1.1235793,-0.22626176,-0.8396526,0.27905637,-1.2614222,-0.116811104,-0.774593,0.7770227,0.63947076,-0.6805517,0.836959,-0.474267,-0.24138398,0.10705579,-0.99584806,0.085732825,-0.5875052,-0.548728,0.11968225,-0.058468867,0.11537736,1.1626887,-0.77102077,-0.041583687,0.29914296,0.54002297,-1.1425265,0.241867,-0.46814033,0.94459176,0.5509741,0.6096063,0.40779752,-0.20789278,-0.50328165,-0.9756732,0.47142574,-0.056776345,-0.9002624,0.5597517,-1.4897171,-0.72903705,-0.25586882,-0.629442,0.29501703,-0.6963504,-0.56205994,-0.73807865,-0.13270566,1.2952867,0.12713945,0.002808917,0.327249,-0.16307092,0.8579421,0.5481635,-0.17266247,-0.16343622,0.56902456,-0.46134502,-0.17474319,-0.6664042,-0.29936898,0.5783317,0.5635877,-0.099301636,0.3256402,-0.28852215,-1.762146,0.13204123,0.27379468,1.0513825,0.7059514,0.83653367,0.2469482,-0.6905179,0.52574974
anxious,-1.1543608,-0.39189142,-0.76600194,-0.1656766,-0.26727372,-0.1641201,0.68140286,0.4507216,0.71280116,-0.065402105,0.5184765,-0.7288052,-0.30268764,0.6722902,-0.10794216,-0.7018705,-0.20068662,-1.0066594,-0.82500416,-0.07757583,-0.2634412,0.022158844,-0.044593137,0.0095681045,-0.15633617,-1.0659862,-0.046818994,0.10991037,-1.5889934,-0.9060594,0.7770023,0.87815493,-1.3985827,0.34715244,0.57722867,0.19598888,0.8483029,-0.7681372,-0.54459065,0.39813688,-0.7148557,0.22572838,-0.3833642,1.0776073,-0.38481745,-0.17628975,0.30168393,0.18344653,0.56776315,0.06251701,0.3884988,0.019822327,-0.8836849,-0.21577334,0.5648533,0.75831974,0.09186209,-0.026040241,0.018799232,-1.0834614,0.5878353,-0.44358674,-1.1739317,-0.21344072,0.22036856,-0.21862268,0.7375562,1.0501893,0.7735993,-0.027671868,-0.4596055,-0.3471631,0.96259123,1.1035296,0.10729617,0.818224,1.2967316,-0.27535367,-0.44439843,0.6042772,0.84398544,0.22879164,0.31734028,0.60797304,0.19502534,0.10940273,-0.76376545,0.8896122,-0.7197257,0.6018458,-1.3498157,-0.9162577,0.051648967,-0.26051888,0.57864183,-0.3203675,0.42192048,1.2833688,-0.042431977,-0.70163256,-1.4438926,0.22155891,0.007041854,-0.703707,-0.06805558,0.38778812,0.5052132,-0.8066091,-0.77044946,-0.7648311,0.045048784,-0.21115585,0.02032585,0.5095215,-0.012155178,0.8276788,-0.07268207,-0.05496929,-0.17720115,-0.78305405,-0.4522829,0.1050117,0.3356109,-0.30153212,-0.54837793,-0.027527647,0.13295949,0.14242879,-0.119556695,0.36134654,-0.5327221,-0.5514524,-0.5442343,0.024722109,-0.8754327,-0.5183447,0.06404182,0.06046019,-0.671415,-0.6711046,-0.55345535,-0.9955881,-0.31435347,-0.32248247,-0.27667266,-0.6696681,-0.9103196,0.6318961,0.20150362,-0.68570006,0.18872364,-0.11151975,0.97002494,0.6641309,0.23292801,0.7179857,1.4748957,-0.5196284,-0.2671283,-0.63800734,-0.39194947,-0.05548948,-0.19724219,-0.3166282,0.81360704,0.8105214,-1.0878732,0.81725,0.62146693,0.44400504,-1.1300633,0.3913031,0.8538923,0.032620437,0.10413575,-0.44711712,0.2971126,0.7319011,-0.59247065,-0.82037675,0.15893146,-0.08093229,-0.7060137,0.6833889,-0.13912532,-0.5702294,-0.11637852,-0.9294853,0.7938869,0.027778707,-1.1505482,-0.12982297,1.4701226,-0.5470321,-1.1422501,-2.6179214,0.018089652,0.5894083,1.1550677,-0.113629356
worried,0.26333183,0.30649304,-0.80152327,0.89640236,0.35396376,-0.45452216,0.015880845,-1.079622,-0.10634378,0.04147706,-0.65381384,0.44578147,0.43760353,-0.49899638,0.44790184,0.7605511,-0.33363327,-0.4678976,0.21413262,-1.3855073,0.05031428,0.6804366,-0.8641161,1.1008979,0.1654879,-0.1820123,0.62996995,0.44058207,0.51487553,0.66885155,1.34457,0.3999866,-0.36970407,-0.39455196,0.3194074,0.6158844,-0.036807906,0.7332536,-0.9502483,0.29956722,0.12813033,-0.026261497,-0.26030797,1.4304664,-0.7832691,-1.1254544,1.1615851,0.87159586,0.6012589,-0.021151604,0.108392574,0.005668328,0.667422,0.0583821,0.86219484,0.87877166,-0.46959013,1.0527648,0.7911025,-1.2991425,1.0650406,0.93997043,-0.4485324,0.59463423,-1.69101,-0.48248082,-0.2347653,-0.5503006,1.0559233,-0.6528813,-1.7138855,1.5029604,0.75084776,0.78786165,0.55421305,-0.023924747,0.16297856,0.64257854,0.062896326,0.40990254,0.4149999,-0.28177315,1.0077337,-0.7002223,0.4907929,0.08674584,-0.2841319,-0.53339434,-1.395028,1.8024533,-0.022847768,0.17854923,-0.43454158,0.21684314,-0.5293725,-0.5160695,-0.87473625,-0.492018,0.24974345,-0.67022264,-0.56917334,-0.9032983,0.8278337,1.149065,0.09281376,0.20973721,-0.6362537,-1.2224983,1.360398,0.33384132,-0.97166836,-0.90207213,-0.19748881,0.22788532,0.26418307,0.59443396,-0.37029788,-0.46853316,0.060784645,-1.2948213,-0.18880704,0.5668402,-0.84068817,-0.36197054,0.95195025,0.7048539,0.59246343,-0.97023875,0.20759383,-0.27140686,0.52137506,1.2068852,0.53538847,-0.94260186,-0.41974482,-0.77884233,-0.29505157,-1.3877474,-0.08098559,0.17218396,0.35795996,-1.0183064,0.17290571,0.36623606,1.0026921,-0.6359633,0.40892878,-0.66140485,-0.5658761,-1.1366981,-0.29889694,0.8213184,-0.014593023,-0.2767378,-0.57713485,0.608725,0.88396394,-0.41597152,-0.88519126,-0.6099863,-0.8361307,-0.79703146,0.22750685,-0.8446062,-0.70099485,-0.03279993,-1.1261103,-1.0143106,-0.4554754,-0.5750012,-1.3111064,0.1435001,-0.4456205,-0.7163611,-1.4133867,-0.26687285,-0.5627985,0.37572357,0.022738507,0.25076908,-0.34786353,0.18934932,-1.7945276,-0.75726223,1.2056223,-1.3507415,0.45749098,0.2634444,0.8577131,-0.52512187,-0.50421923,0.002743604,0.93109345,0.8338766,0.6514736,0.38364395,-1.0582476,0.67434746,-1.122825,0.9765196
apathetic,-0.66265255,-0.15641512,0.6360547,0.28849596,-0.05901976,0.29482445,-0.9979088,-0.14731732,0.47119844,-0.38513657,-0.17155054,-0.1452224,-0.31577373,0.73024344,-0.7222978,-0.31226286,-0.38020268,-1.6296905,0.023316938,0.31926405,-1.3616661,-0.41355065,0.80073327,0.393691,-0.17005058,0.28371325,0.045610808,-0.46636128,-0.09551824,0.8840514,0.3161188,-0.6260081,-0.4297251,-0.39041623,-0.13421199,0.48379555,0.07613511,-0.036511246,0.26117224,0.062898695,0.40244997,-0.51890814,0.25063863,-0.19200951,0.6619358,0.24185725,0.39566022,-0.027865604,0.37448415,-0.89554274,-0.6611219,1.1521118,0.16045953,-1.0563109,0.04128672,-0.2270845,-0.25934485,-0.19405806,0.5006341,0.32869452,0.45413303,-0.052768648,-0.5075487,0.28812742,-0.1408589,0.008453095,-0.32275394,-0.39159247,-0.4559343,-0.2957468,-0.46153185,0.18115298,-0.12358299,-1.002821,-0.7183414,-0.49386695,-0.65763605,0.51642257,0.07246461,0.45131987,-0.42380366,0.41973436,-0.503278,-0.2602776,-0.57398295,-0.3244321,0.21998098,0.3324964,-1.5025601,0.16525693,-1.0009905,-0.39529023,-0.18042406,0.50399965,-0.6836624,-0.6189934,-0.6958284,-0.10296852,0.4243735,-0.44697022,-0.792008,-0.6222344,0.06486157,0.17093864,0.8000555,-0.021753835,-0.91930544,-0.42076057,-1.6820743,0.009115331,-0.5500728,0.32789797,0.13535096,-0.23025654,-0.026622973,-0.6187043,-0.37224448,0.6293108,-0.11003779,-0.40598097,-0.07679497,-0.0040931795,0.10898665,-0.8394438,0.95868164,0.5228783,0.09249888,-0.500605,0.17574932,-1.3384591,1.1164521,0.23776546,-0.3004581,0.4507711,-0.8468979,-0.22826628,-0.030540546,-0.0004161121,0.7039943,0.109346315,1.059021,-1.0465862,-0.5108422,-0.3849758,0.69232285,0.65496224,-0.2348322,-0.5206795,-0.010818651,-0.1122939,0.074000634,1.1240691,0.25839755,1.271975,-0.3405478,-0.5161865,-1.0019187,-0.900708,-0.020881087,0.006664684,-1.1062722,0.6215034,-0.36670354,-0.18358967,-0.2824625,0.50430053,0.0025669883,-0.636805,-0.45484632,-0.23825254,-0.46707064,-0.20695002,-0.020051753,-0.05977537,-0.37182507,0.11585879,-0.10461032,-0.07361966,-1.0105681,0.84196097,0.6577083,0.6464059,-0.20709774,-0.37546453,-0.18289475,-0.15271237,0.7912964,-0.6841359,-0.26764584,-0.04057664,-0.5855014,-0.43307528,0.49293602,-0.6104907,0.45259404,-0.76012856,-0.3869506,-0.2168744,0.6087035,-0.028159387
broody,-1.1602762,-0.5005068,-1.131684,-0.9775131,0.6700258,-0.17541507,0.23406217,-0.2859914,-0.25872725,-0.50771576,1.0375289,-0.8388462,0.6126791,-0.4669852,0.4285854,0.38311192,-0.90239286,-0.90543735,0.45512515,-0.60016423,0.061514582,0.57003194,0.14618167,0.099249154,0.29991674,-0.36001885,0.7226582,-0.17272395,-0.01047823,1.0186425,0.25474972,-0.20500433,0.34455562,-0.078744784,0.17457068,0.73794895,-0.25432354,-0.5457851,-0.20185964,0.20901999,0.54795516,0.2719958,-0.48451316,-0.17019337,0.97944987,0.20716609,-0.011899206,1.1860057,0.58319557,0.35898316,-0.13518415,0.565497,0.14998946,-0.03689654,-0.82338744,0.68661505,0.18658742,0.82410663,0.10866796,-0.17470174,0.08655369,-0.28577518,0.21447036,0.3955577,-0.84511054,0.34747478,-0.10756028,-0.078162484,1.3106414,-0.18470997,-0.28255808,0.25183326,0.012600833,0.93105584,-0.68623954,-0.22837406,0.56134236,-0.4374117,0.13792165,0.6605611,-0.009981309,-0.06767511,-0.21533719,-0.02404915,-0.3369501,0.65962136,0.3802674,1.5656083,-0.6194452,0.44085488,-0.89535105,-1.4069607,0.42735788,0.88613015,-0.17554595,0.07250523,-0.53761846,0.32449752,0.14748254,-0.576019,0.13100761,0.7517245,-0.42320606,0.2016876,-0.350391,-1.001229,-1.2969471,0.25205493,-2.3129685,-0.20951863,-0.46417713,0.22489321,-0.7096534,-0.52592117,-0.7544826,0.47367528,1.4108341,-0.26111647,-0.33027306,-1.3440977,-0.70288455,0.29486662,-1.0407773,-0.48756382,0.8411178,0.24561353,0.11021928,-0.70056885,0.155436,-0.23820482,0.20398678,0.5994921,0.08569924,0.04576528,-0.8089524,-0.11341707,0.13370427,-0.29229692,0.5987289,-0.4292884,0.40732145,-1.0435218,0.5113913,-0.5747794,0.39436564,-0.31353903,-0.124675825,-0.6224274,-0.029671775,0.21634461,0.32952902,0.6374375,-0.3259523,-0.49963257,-0.7228262,0.39295134,-0.011921362,-0.9685397,-0.7134114,-0.867958,0.7189138,-0.1556538,-0.4709987,-0.9598297,0.5910638,0.33817595,-0.8805779,-1.3039705,-0.33787096,0.15045838,-0.17753243,-0.62549967,1.2309228,0.2481344,-0.11187812,-0.018552287,-0.09926868,-0.43331322,0.063554704,-0.06820772,-1.1343744,0.1750723,-0.7665149,0.16708137,-0.019359725,0.29797125,0.29837114,0.5247515,-0.25298983,-1.0731238,-0.4516031,-0.26220343,0.24233936,-0.76372224,-0.24957363,-0.915097,1.541957,1.2668895,-0.3499599,-0.7814612
droopy,-0.32674748,-0.4603324,0.015863433,0.20706512,-0.008003506,-0.10536026,0.22206232,-0.50222397,0.02134334,0.22666794,0.5268138,0.032019388,-0.25751883,-0.37369138,0.1095191,0.45560798,0.3057058,-0.37728253,-0.048420437,0.22370501,0.056700435,0.26840293,-0.31924102,0.12540998,0.74688166,-0.36447197,0.03619319,0.52468854,0.30980167,0.01058967,0.25035307,0.31134963,-0.20782022,-0.2119525,-0.62509197,0.018912677,-0.2214257,0.074118696,0.25568387,-0.36896262,0.2086243,0.15349044,0.6493005,-0.3834794,-0.5080526,0.15152986,0.24244598,-0.22431858,0.0153531805,-0.30597234,-0.25536475,-0.3365309,-0.31356347,-0.31923634,0.71886003,0.46545777,-0.25436696,0.20002574,0.07165394,-0.18190159,0.062892996,-0.041567072,-0.5943813,0.6125433,-0.6544632,-0.041295376,0.39178792,-0.079469405,0.033004977,-0.13701941,0.17437153,0.39895362,0.3733602,-0.27134082,-0.65384513,0.05827491,-0.23954448,-0.047346152,0.11103878,0.15440953,-0.05100725,0.22032785,0.60009694,0.48671344,0.052488096,0.22473106,0.43132284,0.19714156,-0.6329054,0.49773276,-0.018196471,-0.17427565,0.483565,0.763205,-0.5708693,-0.37840456,0.4845295,0.2020345,-0.097357005,-0.63657624,0.13636425,-0.11746792,0.19517659,-0.45869932,-0.16079262,0.8881449,-0.24205394,0.12563084,-0.30387095,0.33598888,-0.03925122,-0.1275812,-0.11136044,0.7514912,-0.10159096,0.7595467,-0.18978485,-0.95207894,0.10850036,0.1463492,-0.24180245,-0.021927897,-0.31234008,-0.14466238,0.105551824,0.12515979,0.91109115,-0.22108513,0.002813865,-0.04099021,0.16242236,0.6734999,0.0143635655,-0.10576337,-0.4703536,0.5515081,0.09993777,-0.25071594,-0.060867704,0.40968376,-0.4707643,0.5803664,-0.1934389,0.09549402,0.14795259,-0.0021008926,0.052039154,0.19391374,0.47095495,-0.49902526,-0.14694396,-0.25553855,0.48060468,0.4059955,0.25262386,0.12753852,0.102382325,-0.62928855,-0.53884894,0.6808604,-0.4159617,0.6250873,0.12252614,0.16256161,0.07833422,0.33171722,0.2168596,-0.53395826,-0.8215861,0.77357614,0.025792547,0.1879162,0.13606678,-0.8144265,-0.81770456,-0.2639332,0.2618232,0.07991495,0.24100485,-0.33043897,-0.59497344,0.41649428,-0.92071587,-0.18574375,-0.098189816,0.16523251,0.15304005,-0.65943897,-0.6833835,0.081540786,-0.51774776,-0.46090752,0.2619249,-0.036882102,-0.13409261,0.3193752,-0.24027589,-0.1025533,0.34144148,0.62432575
suspicious,0.8565059,0.571269,0.28724402,0.1356162,0.76674956,-0.36061516,-0.19367513,-0.952315,0.33704463,0.051399603,0.008865568,-0.153039,-0.16051415,0.5911893,-0.18787973,0.13041873,0.19367239,-0.16891795,0.008703491,0.6824931,-0.82230157,-0.21894607,0.98466694,0.6839376,0.09536081,-0.103550375,0.878969,0.6863813,-1.2470481,0.6477503,-0.3631701,0.24688338,-0.031433236,-0.36129203,-0.5076778,0.50622785,0.2160284,0.12844485,-0.31931335,0.8547836,0.22022092,-0.38279957,-0.0837959,-0.12034748,0.7679768,-0.6241171,0.92422587,0.8803177,1.0716757,0.07501753,0.15993454,-0.35223243,-0.8789063,-0.11496669,0.30314776,0.18782915,0.23181948,0.77624345,-0.5309042,-0.7607308,-0.26507372,-1.0650214,-0.6018153,-0.19351667,-0.4688365,0.4977795,-0.41073483,-0.17119467,-0.9787557,-0.3528287,-0.66691124,0.9688988,0.5491536,0.32791463,0.7796073,0.5382633,-0.0036070358,0.7481251,1.1315075,-0.8495275,0.62274635,0.6618854,0.7872595,-0.06855413,-0.91628647,0.6045195,0.042208437,-1.0691434,-0.979313,-1.034514,-0.09952788,-0.33063483,-0.42520708,0.45056674,-0.50694954,-0.22029467,-1.2368163,-0.013421489,0.029416924,-1.0076735,-1.617567,-1.0345081,-0.41899744,-0.20007005,-0.34767422,0.5295478,-0.0099689495,-0.9448303,-0.4112876,-0.10074311,0.8651487,0.61052114,0.25092503,-0.005821576,0.0399127,0.11626596,0.58059967,0.52623147,-0.15120685,0.39543146,0.36077726,0.2749645,0.19150807,0.10994589,0.019307097,0.96992785,-0.36994943,-0.97243,0.38979495,0.404035,0.09907992,-0.12557685,0.06910155,0.5258688,0.41979235,-0.258837,-0.55075186,-1.1099787,0.7323396,-0.45344442,-0.19989969,-0.73827523,-0.701891,0.33983454,-0.44523823,-1.1840538,-0.6969361,0.17053063,-0.11091153,-0.5404608,0.23716564,0.66331184,-0.3570865,0.87353474,-0.19736694,-0.1828853,-0.050415065,-0.17678165,-0.6602413,-0.40319338,-0.57185507,-0.50342876,-0.24023223,0.32368025,0.07255091,0.8607467,0.38416648,-0.39246678,-0.44605365,-0.48228422,-1.2157208,-0.3181443,0.4637697,-0.18805447,-0.83541673,0.2089971,0.66137666,-0.8190847,-0.6515185,-1.072693,-0.92925537,0.44592544,-0.70448804,-0.49090484,-0.0032408412,-0.27025625,0.5263293,0.27079868,-0.31305906,-0.22968593,0.20770688,-0.11788064,0.03099358,-0.7491497,0.35185438,0.62905467,-0.6154096,-0.840075,-0.03395271,1.0944091
